time,x,y,z,roll,pitch,yaw,p,q,r,motor_1,motor_2,motor_3,motor_4,battery_voltage
21.277500,0.003958,-0.005683,0.497701,-0.744506,0.148142,0.062450,-0.024440,0.014357,0.009915,0.575004,0.542082,0.551441,0.555467,3.487225
21.280000,0.003925,-0.005930,0.500133,-0.198143,-0.372308,0.071122,0.023048,-0.016587,0.000407,0.539300,0.529460,0.556864,0.571296,3.487200
21.282500,0.004040,-0.005855,0.507141,-0.141273,0.784251,0.050446,0.012506,-0.032613,-0.004089,0.547987,0.539989,0.554327,0.551938,3.487175
21.285000,0.003794,-0.005847,0.501787,-0.578059,0.074744,0.053931,-0.007006,-0.010136,-0.017373,0.526745,0.530921,0.536323,0.523760,3.487150
21.287500,0.003606,-0.005836,0.499540,0.055544,0.017187,0.039834,-0.019335,-0.012049,0.010773,0.519211,0.564740,0.544700,0.563210,3.487125
21.290000,0.003421,-0.005896,0.499374,-0.379072,-0.271292,0.040551,0.008655,0.038670,-0.013162,0.572164,0.548470,0.579996,0.526747,3.487100
21.292500,0.003271,-0.005886,0.500760,0.023696,0.592442,0.034286,0.044348,-0.033685,0.008750,0.570454,0.576339,0.566456,0.569312,3.487075
21.295000,0.003223,-0.005860,0.502418,-0.176046,0.643633,0.040481,0.016649,-0.007548,-0.003897,0.561602,0.520856,0.528198,0.549154,3.487050
21.297500,0.003316,-0.005976,0.505881,-0.350087,0.214710,0.052250,-0.001266,-0.056239,0.002240,0.550283,0.537653,0.543789,0.541942,3.487025
21.300000,0.003376,-0.006020,0.506514,0.148050,0.013628,0.039256,-0.042548,-0.000909,-0.000280,0.573255,0.552334,0.531303,0.494630,3.487000
21.302500,0.003450,-0.005989,0.490790,-0.451864,-1.142075,0.042302,0.005300,-0.001153,0.003338,0.557964,0.536228,0.544263,0.585335,3.486975
21.305000,0.003496,-0.005959,0.499248,0.858627,0.589726,0.037512,-0.008497,-0.018674,-0.007581,0.530504,0.582064,0.569377,0.552537,3.486950
21.307500,0.003415,-0.006006,0.501716,-0.223829,0.026675,0.032650,0.023396,-0.000995,-0.017805,0.560329,0.534935,0.544815,0.577901,3.486925
21.310000,0.003325,-0.005949,0.508741,-0.448737,-0.644161,0.028159,0.022336,0.020475,0.000946,0.572419,0.555805,0.534354,0.545010,3.486900
21.312500,0.003211,-0.005805,0.504014,-0.369443,-0.071609,0.041784,0.011091,0.008532,0.001356,0.557851,0.566020,0.554782,0.558784,3.486875
21.315000,0.003218,-0.005855,0.500952,-0.233823,-0.050474,0.052663,0.018558,0.011581,-0.008910,0.564168,0.532857,0.529074,0.526460,3.486850
21.317500,0.003278,-0.005948,0.500664,-0.329265,0.020888,0.057517,-0.006219,-0.012137,-0.009163,0.544883,0.530011,0.545486,0.568137,3.486825
21.320000,0.003222,-0.005988,0.499453,-0.552464,-0.492245,0.070273,-0.009814,0.026695,-0.000058,0.534151,0.579415,0.558643,0.582542,3.486800
21.322500,0.003254,-0.005955,0.500971,-0.109653,-0.767420,0.066869,0.033865,-0.026245,0.002627,0.579473,0.572412,0.537489,0.508169,3.486775
21.325000,0.003166,-0.005817,0.498433,-0.367509,-0.238812,0.063306,0.007939,-0.028688,-0.008828,0.549990,0.569769,0.557529,0.540422,3.486750
21.327500,0.003198,-0.005845,0.494985,0.667531,-0.816961,0.068056,0.027604,0.006478,-0.006073,0.567366,0.530876,0.548214,0.546816,3.486725
21.330000,0.003307,-0.005887,0.500425,-0.227611,0.471360,0.056955,0.024406,-0.004127,0.006708,0.547003,0.547068,0.557039,0.561004,3.486700
21.332500,0.003252,-0.005751,0.504185,-0.355692,0.197779,0.058151,0.002813,-0.005693,-0.020886,0.579708,0.540825,0.578814,0.503849,3.486675
21.335000,0.003268,-0.005750,0.499261,-0.057926,0.414243,0.044121,0.005424,-0.003770,0.014771,0.577780,0.535447,0.517975,0.554932,3.486650
21.337500,0.003214,-0.005740,0.501093,-0.858329,-0.149466,0.034501,-0.026962,-0.039754,0.000272,0.552383,0.574824,0.547124,0.514460,3.486625
21.340000,0.003274,-0.005837,0.497790,0.057637,0.507983,0.049108,0.022876,-0.008685,-0.005193,0.535569,0.529704,0.557600,0.559021,3.486600
21.342500,0.003080,-0.005720,0.501675,0.486649,-0.480377,0.033297,0.014179,0.028081,-0.011476,0.550095,0.536100,0.550151,0.541932,3.486575
21.345000,0.003069,-0.005593,0.501244,0.416222,0.875592,0.029572,-0.007163,-0.006503,0.013853,0.540656,0.536342,0.544546,0.570198,3.486550
21.347500,0.003005,-0.005640,0.498736,0.054798,-0.257629,0.021978,0.035775,0.021968,-0.006169,0.585386,0.543171,0.552859,0.564110,3.486525
21.350000,0.002909,-0.005796,0.498965,0.249033,-0.288004,0.000796,0.006078,0.017069,0.001184,0.560133,0.595260,0.555856,0.568529,3.486500
21.352500,0.002773,-0.005763,0.500373,0.531731,-0.419134,0.001327,0.020749,-0.006258,-0.014355,0.545257,0.566399,0.560513,0.527277,3.486475
21.355000,0.002882,-0.005857,0.501236,0.578145,-0.342521,0.011800,-0.001972,-0.020363,-0.004034,0.541267,0.536065,0.568856,0.520560,3.486450
21.357500,0.002956,-0.005749,0.503650,-0.475460,-0.302382,0.002767,0.012366,0.001798,-0.007962,0.555172,0.592399,0.562165,0.551855,3.486425
21.360000,0.002961,-0.005722,0.501678,-0.155738,0.445395,0.003167,-0.034648,0.038617,0.014672,0.503816,0.539211,0.572506,0.578249,3.486400
21.362500,0.002980,-0.005555,0.507082,0.074095,-0.556393,0.019450,-0.013880,-0.018371,0.002669,0.560446,0.569576,0.550961,0.543108,3.486375
21.365000,0.003093,-0.005562,0.501100,1.369906,-0.466900,0.031713,-0.019422,-0.003486,-0.026649,0.537075,0.571785,0.526298,0.578799,3.486350
21.367500,0.003023,-0.005501,0.507528,-0.016460,0.321299,0.019907,0.009913,0.021187,-0.007599,0.562458,0.548213,0.568260,0.543075,3.486325
21.370000,0.003071,-0.005467,0.500265,-0.133871,-0.386738,0.020952,0.030353,0.019016,-0.015650,0.590703,0.546741,0.536967,0.536760,3.486300
21.372500,0.002995,-0.005430,0.502083,-0.387256,0.280072,0.010866,-0.007543,0.027475,-0.001775,0.546365,0.575673,0.548915,0.539340,3.486275
21.375000,0.003020,-0.005558,0.495623,0.236951,-0.805224,0.026711,-0.009662,0.007569,-0.010992,0.534531,0.582251,0.567090,0.547828,3.486250
21.377500,0.002935,-0.005601,0.506487,-0.881496,-0.910734,0.020898,0.012476,0.001687,-0.013632,0.530941,0.519875,0.588154,0.529805,3.486225
21.380000,0.002954,-0.005641,0.496564,-0.027493,-0.387989,-0.001336,-0.009995,-0.027766,0.005246,0.531919,0.546816,0.523906,0.580296,3.486200
21.382500,0.002939,-0.005699,0.496853,-0.310388,-0.197970,0.007907,-0.027750,-0.017837,-0.001843,0.542038,0.529355,0.582878,0.545653,3.486175
21.385000,0.002793,-0.005546,0.490298,-0.282581,0.048134,0.014500,0.014951,-0.033712,-0.004682,0.534751,0.519094,0.599603,0.570284,3.486150
21.387500,0.002774,-0.005435,0.499612,-0.120707,-0.339366,0.030965,0.005710,-0.015884,-0.011976,0.560704,0.537728,0.516989,0.545248,3.486125
21.390000,0.002656,-0.005422,0.500437,0.262191,0.037720,0.033576,-0.025535,-0.018536,-0.001434,0.571854,0.542899,0.550787,0.605450,3.486100
21.392500,0.002377,-0.005505,0.493264,0.153264,-0.768091,0.031662,0.036850,-0.004316,0.014744,0.570552,0.549471,0.546501,0.529158,3.486075
21.395000,0.002253,-0.005582,0.499389,0.228816,0.772753,0.012320,-0.035219,0.008696,0.005355,0.566982,0.582083,0.504531,0.560191,3.486050
21.397500,0.002286,-0.005455,0.496610,0.170012,0.220229,0.017478,-0.000708,-0.011406,0.010130,0.564317,0.526837,0.554133,0.547566,3.486025
21.400000,0.002474,-0.005422,0.490121,-0.465769,-0.722301,0.006421,-0.021747,-0.008005,0.002749,0.521893,0.551661,0.549803,0.533469,3.486000
21.402500,0.002438,-0.005613,0.497967,-0.730429,0.279068,0.013644,-0.014969,-0.043472,-0.000053,0.538369,0.608225,0.561533,0.580245,3.485975
21.405000,0.002599,-0.005635,0.499093,0.349296,-1.068933,0.006981,-0.000627,0.019791,0.006222,0.545235,0.552449,0.527453,0.548879,3.485950
21.407500,0.002490,-0.005558,0.504191,0.138601,-0.224715,-0.002294,-0.040933,0.007206,-0.004276,0.574668,0.531219,0.562182,0.545977,3.485925
21.410000,0.002484,-0.005469,0.495728,0.494222,-0.676314,0.007492,0.017107,-0.007802,-0.002574,0.564447,0.553428,0.545146,0.580493,3.485900
21.412500,0.002412,-0.005509,0.500368,0.497253,-0.224120,0.022449,0.003359,0.019192,0.006140,0.580622,0.547428,0.528555,0.560764,3.485875
21.415000,0.002428,-0.005596,0.503281,0.386813,-0.040039,0.022970,-0.019749,0.014620,0.006158,0.554339,0.533479,0.558420,0.588091,3.485850
21.417500,0.002250,-0.005534,0.504184,0.037595,-0.136209,0.026178,0.007370,0.000652,-0.000798,0.573476,0.537764,0.539665,0.549646,3.485825
21.420000,0.002196,-0.005501,0.500995,0.433210,0.660842,0.022960,0.008865,-0.028358,0.005182,0.560433,0.532332,0.549244,0.544628,3.485800
21.422500,0.002195,-0.005530,0.493021,0.247313,-0.347373,0.027121,-0.002647,-0.009124,-0.003468,0.560760,0.533242,0.555285,0.557830,3.485775
21.425000,0.002278,-0.005439,0.500706,-0.789502,-1.043817,0.035036,0.024223,-0.006595,-0.000120,0.536624,0.543279,0.555788,0.533634,3.485750
21.427500,0.002355,-0.005303,0.506626,-0.810694,0.383939,0.039601,0.024054,0.003060,-0.011352,0.584270,0.583628,0.562213,0.563874,3.485725
21.430000,0.002447,-0.005461,0.491471,-0.868113,0.388630,0.036192,-0.018856,0.052034,-0.009663,0.553966,0.535386,0.533959,0.563256,3.485700
21.432500,0.002402,-0.005524,0.499454,0.274069,0.325024,0.023030,0.011800,0.020394,-0.005941,0.564037,0.541181,0.553381,0.558486,3.485675
21.435000,0.002265,-0.005641,0.498440,0.108557,-0.213441,0.028485,0.000196,-0.027833,-0.000299,0.565967,0.519681,0.567125,0.554005,3.485650
21.437500,0.002321,-0.005651,0.496353,0.642341,0.202286,0.028508,0.066360,0.000595,-0.010165,0.510909,0.525991,0.577259,0.522638,3.485625
21.440000,0.002492,-0.005507,0.493838,-0.196915,0.107211,0.034960,-0.023332,0.014194,-0.005174,0.531747,0.548663,0.546030,0.527360,3.485600
21.442500,0.002392,-0.005523,0.508801,0.306660,-0.327395,0.020334,0.003962,0.003861,-0.005044,0.556637,0.551431,0.557725,0.547298,3.485575
21.445000,0.002518,-0.005654,0.498589,-0.619999,0.054310,0.029878,0.017365,-0.022339,0.024842,0.512353,0.531171,0.496276,0.552814,3.485550
21.447500,0.002452,-0.005573,0.504905,0.256371,0.220559,0.033219,-0.022115,0.012045,0.006470,0.561671,0.588229,0.569970,0.574648,3.485525
21.450000,0.002401,-0.005670,0.504879,0.540729,0.037322,0.032364,0.049596,0.039302,-0.008181,0.547179,0.547176,0.547731,0.588416,3.485500
21.452500,0.002310,-0.005841,0.493337,-0.046590,-0.072809,0.037933,0.000118,0.001852,0.005063,0.534819,0.576540,0.503524,0.532060,3.485475
21.455000,0.002262,-0.006022,0.502154,-0.499916,0.279402,0.054499,0.016753,-0.044600,-0.007797,0.520446,0.529773,0.536707,0.549007,3.485450
21.457500,0.002293,-0.005938,0.496679,-1.152367,0.027292,0.034898,0.014100,-0.013806,-0.005275,0.559059,0.582285,0.580272,0.563018,3.485425
21.460000,0.002136,-0.005936,0.499842,0.855696,0.072592,0.037910,-0.000278,0.000675,0.012468,0.579990,0.541819,0.575867,0.559988,3.485400
21.462500,0.002148,-0.005885,0.501433,0.588711,-0.272847,0.035117,0.004078,0.007590,0.011131,0.546442,0.552139,0.583576,0.558176,3.485375
21.465000,0.002225,-0.006015,0.497964,-0.660218,-0.112388,0.042797,0.006106,-0.005851,0.007064,0.520252,0.537065,0.567601,0.535572,3.485350
21.467500,0.002268,-0.005961,0.507013,0.318977,-0.291917,0.043664,0.033604,0.002122,0.009604,0.577756,0.563873,0.506530,0.544095,3.485325
21.470000,0.002257,-0.006167,0.507290,-0.316032,0.052338,0.048338,-0.000469,0.004333,0.002659,0.533041,0.555439,0.527310,0.557607,3.485300
21.472500,0.002234,-0.006100,0.493800,-0.233380,0.272610,0.042664,0.007966,0.008292,0.001938,0.540673,0.543820,0.575537,0.534097,3.485275
21.475000,0.002318,-0.006119,0.500782,0.641477,0.089129,0.036363,-0.012371,-0.015472,-0.004234,0.540133,0.573759,0.557322,0.552644,3.485250
21.477500,0.002429,-0.006263,0.502358,0.247952,-0.878829,0.031349,-0.029057,0.014790,-0.016607,0.565538,0.557249,0.568944,0.558140,3.485225
21.480000,0.002503,-0.006464,0.498525,-0.029785,0.125188,0.023940,0.016555,0.003185,-0.000918,0.548453,0.558888,0.583141,0.550858,3.485200
21.482500,0.002361,-0.006473,0.502981,-1.294293,-0.601024,0.009735,0.005624,-0.002804,0.014134,0.552155,0.516564,0.529362,0.541510,3.485175
21.485000,0.002383,-0.006549,0.498913,0.359141,0.264632,0.021666,0.016862,0.010781,0.003927,0.528762,0.593307,0.591814,0.570649,3.485150
21.487500,0.002403,-0.006762,0.493257,0.197393,0.469247,0.030455,-0.009297,-0.000974,-0.009272,0.521501,0.524080,0.548333,0.528345,3.485125
21.490000,0.002442,-0.006725,0.508205,0.241245,-0.399311,0.028788,-0.010359,-0.019799,-0.012803,0.549023,0.531603,0.524759,0.559567,3.485100
21.492500,0.002384,-0.006759,0.500193,-0.902474,0.237666,0.030549,-0.005679,-0.008728,-0.007226,0.522274,0.576599,0.545501,0.557923,3.485075
21.495000,0.002464,-0.006841,0.489861,1.222691,0.406505,0.017703,-0.019067,-0.008185,-0.014777,0.539961,0.543391,0.538522,0.559479,3.485050
21.497500,0.002368,-0.006982,0.493003,-0.412820,-0.578416,0.004928,-0.011453,0.003128,0.012796,0.544982,0.549254,0.597080,0.574164,3.485025
21.500000,0.002358,-0.006894,0.502139,-0.320542,0.720949,0.024741,0.023423,0.023343,0.007183,0.586187,0.574366,0.539726,0.581873,3.485000
21.502500,0.002253,-0.006841,0.498221,-0.141859,0.191736,0.026680,-0.001575,-0.039139,-0.011247,0.550008,0.559829,0.560226,0.527559,3.484975
21.505000,0.002225,-0.007070,0.502778,-0.859315,0.061775,0.035413,-0.001759,-0.050597,0.008877,0.559038,0.578222,0.562123,0.561059,3.484950
21.507500,0.002452,-0.007113,0.499374,0.580758,0.299423,0.045444,-0.019233,0.017808,-0.015114,0.560407,0.523861,0.542254,0.502793,3.484925
21.510000,0.002496,-0.007219,0.503059,0.419822,0.797642,0.035480,0.003495,0.013428,-0.001237,0.560488,0.563951,0.540947,0.537295,3.484900
21.512500,0.002542,-0.007091,0.494572,-0.146191,-0.207629,0.033930,0.010538,0.006846,0.007184,0.556795,0.535438,0.563559,0.546347,3.484875
21.515000,0.002573,-0.007251,0.498356,-0.433887,0.688014,0.035776,0.000243,-0.024776,-0.001387,0.565444,0.588546,0.564011,0.553295,3.484850
21.517500,0.002665,-0.007251,0.501650,0.454293,0.689572,0.024405,-0.026312,-0.004044,-0.004507,0.560916,0.576886,0.536613,0.563806,3.484825
21.520000,0.002734,-0.007348,0.500630,0.847286,-0.204130,0.026431,0.029056,0.018109,-0.006825,0.562392,0.530718,0.583822,0.568714,3.484800
21.522500,0.002868,-0.007461,0.506851,-0.208375,-0.418065,0.033385,0.005696,0.006503,-0.011502,0.576042,0.529306,0.558872,0.545706,3.484775
21.525000,0.002806,-0.007349,0.506013,-0.812564,0.733647,0.038829,-0.024868,-0.024092,0.015943,0.563401,0.550956,0.539889,0.547261,3.484750
21.527500,0.002673,-0.007441,0.500227,-0.128742,0.221412,0.048388,-0.014940,-0.039068,0.004312,0.549891,0.543246,0.562561,0.552413,3.484725
21.530000,0.002406,-0.007553,0.489981,0.530605,1.095850,0.067067,-0.011753,-0.010938,0.011326,0.553280,0.578792,0.547055,0.573441,3.484700
21.532500,0.002486,-0.007462,0.487771,-0.098334,-0.081091,0.075168,-0.000334,-0.011334,-0.002065,0.588007,0.528474,0.544080,0.573097,3.484675
21.535000,0.002510,-0.007341,0.498238,-0.545878,-0.351469,0.072873,0.005173,0.039510,0.002845,0.570535,0.561625,0.553859,0.540601,3.484650
21.537500,0.002609,-0.007315,0.496825,0.635591,-0.741029,0.056784,0.020141,0.025639,0.006801,0.517419,0.520702,0.524642,0.534624,3.484625
21.540000,0.002483,-0.007395,0.510111,0.121316,0.112988,0.067685,-0.010028,-0.003750,-0.002652,0.546684,0.556956,0.568735,0.528867,3.484600
21.542500,0.002421,-0.007414,0.500713,0.010661,0.136808,0.061281,0.010514,0.020367,-0.007555,0.559217,0.552696,0.540592,0.567340,3.484575
21.545000,0.002323,-0.007352,0.504147,-0.117148,-0.994545,0.061860,-0.003218,0.005178,-0.005598,0.547139,0.578869,0.514235,0.544165,3.484550
21.547500,0.002298,-0.007065,0.506791,-0.295134,0.185405,0.063809,-0.025512,-0.008355,0.015803,0.542147,0.599239,0.558845,0.550790,3.484525
21.550000,0.002210,-0.007005,0.499792,-0.028314,0.435867,0.060925,0.010769,0.010751,-0.010160,0.531774,0.553771,0.556129,0.543076,3.484500
21.552500,0.002353,-0.006969,0.496076,0.047499,-0.086292,0.068432,-0.000369,0.015958,-0.000157,0.540147,0.510704,0.521869,0.557239,3.484475
21.555000,0.002475,-0.007026,0.503712,0.139310,-0.215216,0.073036,0.000855,0.015806,-0.010975,0.553788,0.552236,0.540505,0.566530,3.484450
21.557500,0.002517,-0.006979,0.500255,-0.485119,-0.485466,0.088234,-0.007327,0.032256,0.003116,0.544389,0.575869,0.528720,0.553841,3.484425
21.560000,0.002454,-0.006882,0.492584,-0.632564,0.098668,0.095190,0.031023,0.007322,0.015338,0.545487,0.550270,0.555090,0.613000,3.484400
21.562500,0.002518,-0.006692,0.497949,-0.024534,-0.770341,0.108561,0.015231,-0.007644,-0.014688,0.570764,0.544744,0.539463,0.569242,3.484375
21.565000,0.002411,-0.006714,0.493096,-0.365299,-0.099353,0.084433,-0.015544,0.021831,0.006039,0.569534,0.563305,0.502993,0.593003,3.484350
21.567500,0.002686,-0.006635,0.498169,0.405327,-0.486190,0.087023,0.037288,-0.030599,-0.005495,0.556975,0.573532,0.604213,0.519946,3.484325
21.570000,0.002551,-0.006738,0.508141,-0.557654,0.633484,0.095789,-0.003135,-0.020252,0.000283,0.543864,0.556305,0.487937,0.602525,3.484300
21.572500,0.002676,-0.006724,0.494468,-0.371094,-0.376510,0.091562,0.002972,0.037292,-0.010118,0.573225,0.569098,0.538272,0.572708,3.484275
21.575000,0.002855,-0.006888,0.497043,0.239515,0.616399,0.087096,0.001765,-0.000089,0.001038,0.542656,0.555260,0.571094,0.550235,3.484250
21.577500,0.002846,-0.006909,0.505485,-0.338759,0.308077,0.073497,0.026974,-0.027076,-0.017619,0.549626,0.587609,0.549800,0.548279,3.484225
21.580000,0.002738,-0.006912,0.501467,-0.707743,-0.029382,0.059452,0.007937,-0.021176,0.002181,0.548010,0.560285,0.532257,0.513729,3.484200
21.582500,0.002799,-0.006987,0.505226,0.433939,0.397354,0.050963,0.023251,-0.011917,-0.007718,0.545440,0.562320,0.570192,0.597470,3.484175
21.585000,0.002801,-0.007032,0.504383,-0.433515,0.663744,0.050049,-0.022126,-0.011144,0.005889,0.580793,0.539142,0.530067,0.508628,3.484150
21.587500,0.002854,-0.007180,0.497394,-0.078392,-0.255943,0.049201,0.017545,-0.031513,-0.008754,0.563161,0.532525,0.524870,0.516521,3.484125
21.590000,0.003007,-0.007080,0.495844,-0.387107,-0.483397,0.068867,0.002691,-0.021303,0.007272,0.560618,0.546603,0.554075,0.585246,3.484100
21.592500,0.003031,-0.007108,0.501030,0.235826,-0.328292,0.063267,-0.018535,-0.007500,0.006106,0.588189,0.523809,0.541947,0.569885,3.484075
21.595000,0.003003,-0.007115,0.500501,-0.175588,0.364900,0.043593,-0.032080,-0.009759,0.008093,0.531774,0.589345,0.555673,0.477246,3.484050
21.597500,0.003016,-0.006957,0.499119,0.689574,0.688166,0.042358,-0.003642,-0.002932,-0.007928,0.578896,0.551123,0.565165,0.554103,3.484025
21.600000,0.002958,-0.006980,0.493367,0.508131,0.477210,0.027395,-0.040299,0.015166,-0.009664,0.549813,0.540133,0.551272,0.533194,3.484000
21.602500,0.003010,-0.006839,0.489046,0.050382,0.284763,0.033648,0.024164,0.023896,-0.008932,0.532032,0.547258,0.546431,0.583661,3.483975
21.605000,0.002985,-0.006626,0.496708,0.361355,0.442442,0.027061,0.007285,-0.040673,-0.000996,0.509669,0.533983,0.526162,0.561424,3.483950
21.607500,0.002922,-0.006680,0.492245,-0.205249,-0.330326,0.029460,0.004779,0.014412,0.007839,0.579902,0.552044,0.537049,0.536672,3.483925
21.610000,0.003023,-0.006540,0.503969,0.145090,-0.071021,0.024655,0.006340,-0.016700,0.004957,0.518146,0.561956,0.538519,0.556584,3.483900
21.612500,0.002985,-0.006640,0.504595,0.183005,-0.534908,0.023894,0.017250,-0.001995,0.016957,0.544289,0.537951,0.568400,0.478424,3.483875
21.615000,0.002976,-0.006626,0.499584,0.148673,-0.489647,0.024280,-0.016681,0.006897,-0.011781,0.554774,0.599898,0.556772,0.532183,3.483850
21.617500,0.002929,-0.006692,0.496369,-0.458884,-0.181090,0.015246,0.023553,-0.002586,-0.005068,0.530791,0.566005,0.551093,0.566729,3.483825
21.620000,0.003024,-0.006678,0.506618,-0.134911,-0.201508,0.020054,-0.015016,0.017833,-0.001507,0.527258,0.547574,0.540394,0.580537,3.483800
21.622500,0.002950,-0.006708,0.490305,-0.713705,-0.967952,0.027128,-0.028998,0.018477,0.009656,0.560404,0.562681,0.570370,0.555417,3.483775
21.625000,0.002989,-0.006839,0.494035,0.085956,0.219113,0.034481,0.002930,0.010832,0.008741,0.543324,0.538211,0.559613,0.563174,3.483750
21.627500,0.002882,-0.006935,0.501276,0.257203,-0.873184,0.030065,0.016015,0.026356,-0.020251,0.570075,0.552247,0.540118,0.532815,3.483725
21.630000,0.002864,-0.006795,0.494711,-0.748327,0.212171,0.039764,-0.034538,-0.011806,0.003531,0.584373,0.567860,0.566552,0.571963,3.483700
21.632500,0.003000,-0.006741,0.494798,0.953914,-0.176438,0.048248,0.018248,-0.004654,0.005411,0.566982,0.558632,0.537193,0.517426,3.483675
21.635000,0.003019,-0.006781,0.503930,-0.167902,-0.933917,0.059164,0.003712,-0.003213,-0.003316,0.554841,0.564190,0.502895,0.545299,3.483650
21.637500,0.003057,-0.006809,0.486815,0.664644,0.267842,0.063636,0.022480,0.014542,-0.017504,0.559630,0.558745,0.509399,0.515587,3.483625
21.640000,0.003007,-0.006830,0.500484,-0.746187,-0.608490,0.072461,-0.024260,-0.009372,0.003110,0.524653,0.563166,0.550629,0.529588,3.483600
